VehicleCount,DetectorLength,PhaseDuration
6,45.019999999999996,39.974037
6,45.0,39.974037
6,45.019999999999996,39.974037
6,45.0,39.974037
0,45.019999999999996,39.976353
0,45.019999999999996,39.972435
6,45.0,39.972553
5,45.019999999999996,39.972553
6,45.0,39.972553
6,45.019999999999996,39.972553
6,45.0,39.972553
6,45.019999999999996,39.972553
6,45.0,39.972553
6,45.019999999999996,39.972553
6,45.0,39.972553
6,45.019999999999996,39.972553
6,45.0,39.972553
6,45.019999999999996,39.972553
6,45.0,39.972553
6,45.019999999999996,39.972553
6,45.0,39.972553
6,45.019999999999996,39.972553
6,45.0,39.972553
6,45.019999999999996,39.972553
6,45.0,39.972553
6,45.019999999999996,39.972553
6,45.0,39.972553
6,45.019999999999996,39.972553
6,45.0,39.972553
0,45.019999999999996,39.972435
0,45.019999999999996,39.972176
6,45.0,39.973095
5,45.019999999999996,39.973095
6,45.0,39.973095
6,45.019999999999996,39.973095
6,45.0,39.973095
6,45.019999999999996,39.973095
6,45.0,39.973095
6,45.019999999999996,39.973095
6,45.0,39.973095
6,45.019999999999996,39.973095
6,45.0,39.973095
6,45.019999999999996,39.973095
6,45.0,39.973095
6,45.019999999999996,39.973095
6,45.0,39.973095
6,45.019999999999996,39.973095
6,45.0,39.973095
6,45.019999999999996,39.973095
6,45.0,39.973095
6,45.019999999999996,39.973095
6,45.0,39.973095
6,45.019999999999996,39.973095
6,45.0,39.973095
0,45.019999999999996,39.972176
0,45.019999999999996,39.951736
6,45.0,39.951668
5,45.019999999999996,39.951668
6,45.0,39.951668
6,45.019999999999996,39.951668
6,45.0,39.951668
6,45.019999999999996,39.951668
6,45.0,39.951668
6,45.019999999999996,39.951668
6,45.0,39.951668
6,45.019999999999996,39.951668
6,45.0,39.951668
6,45.019999999999996,39.951668
6,45.0,39.951668
6,45.019999999999996,39.951668
6,45.0,39.951668
6,45.019999999999996,39.951668
6,45.0,39.951668
6,45.019999999999996,39.951668
6,45.0,39.951668
6,45.019999999999996,39.951668
6,45.0,39.951668
6,45.019999999999996,39.951668
6,45.0,39.951668
0,45.019999999999996,39.951736
0,45.019999999999996,39.950394
6,45.0,39.950394
5,45.019999999999996,39.950394
6,45.0,39.950394
6,45.019999999999996,39.950394
6,45.0,39.950394
6,45.019999999999996,39.950394
6,45.0,39.950394
6,45.019999999999996,39.950394
6,45.0,39.950394
6,45.019999999999996,39.950394
6,45.0,39.950394
6,45.019999999999996,39.950394
6,45.0,39.950394
6,45.019999999999996,39.950394
6,45.0,39.950394
6,45.019999999999996,39.950394
6,45.0,39.950394
6,45.019999999999996,39.950394
6,45.0,39.950394
6,45.019999999999996,39.950394
6,45.0,39.950394
6,45.019999999999996,39.950394
6,45.0,39.950394
0,45.019999999999996,39.950394
0,45.019999999999996,39.954308
6,45.0,39.952534
5,45.019999999999996,39.952534
6,45.0,39.952534
6,45.019999999999996,39.952534
6,45.0,39.952534
6,45.019999999999996,39.952534
6,45.0,39.952534
6,45.019999999999996,39.952534
6,45.0,39.952534
6,45.019999999999996,39.952534
6,45.0,39.952534
6,45.019999999999996,39.952534
6,45.0,39.952534
6,45.019999999999996,39.952534
6,45.0,39.952534
6,45.019999999999996,39.952534
6,45.0,39.952534
6,45.019999999999996,39.952534
6,45.0,39.952534
6,45.019999999999996,39.952534
6,45.0,39.952534
6,45.019999999999996,39.952534
6,45.0,39.952534
0,45.019999999999996,39.954308
0,45.019999999999996,39.952274
6,45.0,39.95133
5,45.019999999999996,39.95133
6,45.0,39.95133
6,45.019999999999996,39.95133
6,45.0,39.95133
6,45.019999999999996,39.95133
6,45.0,39.95133
6,45.019999999999996,39.95133
6,45.0,39.95133
6,45.019999999999996,39.95133
6,45.0,39.95133
6,45.019999999999996,39.95133
6,45.0,39.95133
6,45.019999999999996,39.95133
6,45.0,39.95133
6,45.019999999999996,39.95133
6,45.0,39.95133
6,45.019999999999996,39.95133
6,45.0,39.95133
6,45.019999999999996,39.95133
6,45.0,39.95133
6,45.019999999999996,39.95133
6,45.0,39.95133
0,45.019999999999996,39.952274
0,45.019999999999996,39.952274
6,45.0,39.95034
5,45.019999999999996,39.95034
6,45.0,39.95034
6,45.019999999999996,39.95034
6,45.0,39.95034
6,45.019999999999996,39.95034
6,45.0,39.95034
6,45.019999999999996,39.95034
6,45.0,39.95034
6,45.019999999999996,39.95034
6,45.0,39.95034
6,45.019999999999996,39.95034
6,45.0,39.95034
6,45.019999999999996,39.95034
6,45.0,39.95034
6,45.019999999999996,39.95034
6,45.0,39.95034
6,45.019999999999996,39.95034
6,45.0,39.95034
6,45.019999999999996,39.95034
6,45.0,39.95034
6,45.019999999999996,39.95034
6,45.0,39.95034
0,45.019999999999996,39.952274
0,45.019999999999996,39.951485
6,45.0,39.95113
5,45.019999999999996,39.95113
6,45.0,39.95113
6,45.019999999999996,39.95113
6,45.0,39.95113
6,45.019999999999996,39.95113
6,45.0,39.95113
6,45.019999999999996,39.95113
6,45.0,39.95113
6,45.019999999999996,39.95113
6,45.0,39.95113
6,45.019999999999996,39.95113
6,45.0,39.95113
6,45.019999999999996,39.95113
6,45.0,39.95113
6,45.019999999999996,39.95113
6,45.0,39.95113
6,45.019999999999996,39.95113
6,45.0,39.95113
6,45.019999999999996,39.95113
6,45.0,39.95113
6,45.019999999999996,39.95113
6,45.0,39.95113
0,45.019999999999996,39.951485
0,45.019999999999996,39.951473
6,45.0,39.951145
5,45.019999999999996,39.951145
6,45.0,39.951145
6,45.019999999999996,39.951145
6,45.0,39.951145
6,45.019999999999996,39.951145
6,45.0,39.951145
6,45.019999999999996,39.951145
6,45.0,39.951145
6,45.019999999999996,39.951145
6,45.0,39.951145
6,45.019999999999996,39.951145
6,45.0,39.951145
6,45.019999999999996,39.951145
6,45.0,39.951145
6,45.019999999999996,39.951145
6,45.0,39.951145
6,45.019999999999996,39.951145
6,45.0,39.951145
6,45.019999999999996,39.951145
6,45.0,39.951145
6,45.019999999999996,39.951145
6,45.0,39.951145
0,45.019999999999996,39.951473
0,45.019999999999996,39.951935
6,45.0,39.950832
5,45.019999999999996,39.950832
6,45.0,39.950832
6,45.019999999999996,39.950832
6,45.0,39.950832
6,45.019999999999996,39.950832
6,45.0,39.950832
6,45.019999999999996,39.950832
6,45.0,39.950832
6,45.019999999999996,39.950832
6,45.0,39.950832
6,45.019999999999996,39.950832
6,45.0,39.950832
6,45.019999999999996,39.950832
6,45.0,39.950832
6,45.019999999999996,39.950832
6,45.0,39.950832
6,45.019999999999996,39.950832
6,45.0,39.950832
6,45.019999999999996,39.950832
6,45.0,39.950832
6,45.019999999999996,39.950832
6,45.0,39.950832
0,45.019999999999996,39.951935
0,45.019999999999996,39.951054
6,45.0,39.951054
5,45.019999999999996,39.951054
6,45.0,39.951054
6,45.019999999999996,39.951054
6,45.0,39.951054
6,45.019999999999996,39.951054
6,45.0,39.951054
6,45.019999999999996,39.951054
6,45.0,39.951054
6,45.019999999999996,39.951054
6,45.0,39.951054
6,45.019999999999996,39.951054
6,45.0,39.951054
6,45.019999999999996,39.951054
6,45.0,39.951054
6,45.019999999999996,39.951054
6,45.0,39.951054
6,45.019999999999996,39.951054
6,45.0,39.951054
6,45.019999999999996,39.951054
6,45.0,39.951054
6,45.019999999999996,39.951054
6,45.0,39.951054
0,45.019999999999996,39.951054
0,45.019999999999996,39.960186
6,45.0,39.960186
5,45.019999999999996,39.960186
6,45.0,39.960186
6,45.019999999999996,39.960186
6,45.0,39.960186
6,45.019999999999996,39.960186
6,45.0,39.960186
6,45.019999999999996,39.960186
6,45.0,39.960186
6,45.019999999999996,39.960186
6,45.0,39.960186
6,45.019999999999996,39.960186
6,45.0,39.960186
6,45.019999999999996,39.960186
6,45.0,39.960186
6,45.019999999999996,39.960186
6,45.0,39.960186
6,45.019999999999996,39.960186
6,45.0,39.960186
6,45.019999999999996,39.960186
6,45.0,39.960186
6,45.019999999999996,39.960186
6,45.0,39.960186
0,45.019999999999996,39.960186
0,45.019999999999996,39.95948
6,45.0,39.959927
5,45.019999999999996,39.959927
6,45.0,39.959927
6,45.019999999999996,39.959927
6,45.0,39.959927
6,45.019999999999996,39.959927
6,45.0,39.959927
6,45.019999999999996,39.959927
6,45.0,39.959927
6,45.019999999999996,39.959927
6,45.0,39.959927
6,45.019999999999996,39.959927
6,45.0,39.959927
6,45.019999999999996,39.959927
6,45.0,39.959927
6,45.019999999999996,39.959927
6,45.0,39.959927
6,45.019999999999996,39.959927
6,45.0,39.959927
6,45.019999999999996,39.959927
6,45.0,39.959927
6,45.019999999999996,39.959927
6,45.0,39.959927
0,45.019999999999996,39.95948
0,45.019999999999996,39.959896
6,45.0,39.960354
5,45.019999999999996,39.960354
6,45.0,39.960354
6,45.019999999999996,39.960354
6,45.0,39.960354
6,45.019999999999996,39.960354
6,45.0,39.960354
6,45.019999999999996,39.960354
6,45.0,39.960354
6,45.019999999999996,39.960354
6,45.0,39.960354
6,45.019999999999996,39.960354
6,45.0,39.960354
6,45.019999999999996,39.960354
6,45.0,39.960354
6,45.019999999999996,39.960354
6,45.0,39.960354
6,45.019999999999996,39.960354
6,45.0,39.960354
6,45.019999999999996,39.960354
6,45.0,39.960354
6,45.019999999999996,39.960354
6,45.0,39.960354
0,45.019999999999996,39.959896
0,45.019999999999996,39.959988
6,45.0,39.96039
5,45.019999999999996,39.96039
6,45.0,39.96039
6,45.019999999999996,39.96039
6,45.0,39.96039
6,45.019999999999996,39.96039
6,45.0,39.96039
6,45.019999999999996,39.96039
6,45.0,39.96039
6,45.019999999999996,39.96039
6,45.0,39.96039
6,45.019999999999996,39.96039
6,45.0,39.96039
6,45.019999999999996,39.96039
6,45.0,39.96039
6,45.019999999999996,39.96039
6,45.0,39.96039
6,45.019999999999996,39.96039
6,45.0,39.96039
6,45.019999999999996,39.96039
6,45.0,39.96039
6,45.019999999999996,39.96039
6,45.0,39.96039
0,45.019999999999996,39.959988
0,45.019999999999996,39.960262
6,45.0,39.960262
5,45.019999999999996,39.960262
6,45.0,39.960262
6,45.019999999999996,39.960262
6,45.0,39.960262
6,45.019999999999996,39.960262
6,45.0,39.960262
6,45.019999999999996,39.960262
6,45.0,39.960262
6,45.019999999999996,39.960262
6,45.0,39.960262
6,45.019999999999996,39.960262
6,45.0,39.960262
6,45.019999999999996,39.960262
6,45.0,39.960262
6,45.019999999999996,39.960262
6,45.0,39.960262
6,45.019999999999996,39.960262
6,45.0,39.960262
6,45.019999999999996,39.960262
6,45.0,39.960262
6,45.019999999999996,39.960262
6,45.0,39.960262
0,45.019999999999996,39.960262
0,45.019999999999996,39.960617
6,45.0,39.960392
5,45.019999999999996,39.960392
6,45.0,39.960392
6,45.019999999999996,39.960392
6,45.0,39.960392
6,45.019999999999996,39.960392
6,45.0,39.960392
6,45.019999999999996,39.960392
6,45.0,39.960392
6,45.019999999999996,39.960392
6,45.0,39.960392
6,45.019999999999996,39.960392
6,45.0,39.960392
6,45.019999999999996,39.960392
6,45.0,39.960392
6,45.019999999999996,39.960392
6,45.0,39.960392
6,45.019999999999996,39.960392
6,45.0,39.960392
6,45.019999999999996,39.960392
6,45.0,39.960392
6,45.019999999999996,39.960392
6,45.0,39.960392
0,45.019999999999996,39.960617
0,45.019999999999996,39.960453
6,45.0,39.95984
5,45.019999999999996,39.95984
6,45.0,39.95984
6,45.019999999999996,39.95984
6,45.0,39.95984
6,45.019999999999996,39.95984
6,45.0,39.95984
6,45.019999999999996,39.95984
6,45.0,39.95984
6,45.019999999999996,39.95984
6,45.0,39.95984
6,45.019999999999996,39.95984
6,45.0,39.95984
6,45.019999999999996,39.95984
6,45.0,39.95984
6,45.019999999999996,39.95984
6,45.0,39.95984
6,45.019999999999996,39.95984
6,45.0,39.95984
6,45.019999999999996,39.95984
6,45.0,39.95984
6,45.019999999999996,39.95984
6,45.0,39.95984
0,45.019999999999996,39.960453
0,45.019999999999996,39.96091
6,45.0,39.959904
5,45.019999999999996,39.959904
6,45.0,39.959904
6,45.019999999999996,39.959904
6,45.0,39.959904
6,45.019999999999996,39.959904
6,45.0,39.959904
6,45.019999999999996,39.959904
6,45.0,39.959904
6,45.019999999999996,39.959904
6,45.0,39.959904
6,45.019999999999996,39.959904
6,45.0,39.959904
6,45.019999999999996,39.959904
6,45.0,39.959904
6,45.019999999999996,39.959904
6,45.0,39.959904
6,45.019999999999996,39.959904
6,45.0,39.959904
6,45.019999999999996,39.959904
6,45.0,39.959904
6,45.019999999999996,39.959904
6,45.0,39.959904
0,45.019999999999996,39.96091
0,45.019999999999996,39.95438
6,45.0,39.95401
5,45.019999999999996,39.95401
6,45.0,39.95401
6,45.019999999999996,39.95401
6,45.0,39.95401
6,45.019999999999996,39.95401
6,45.0,39.95401
6,45.019999999999996,39.95401
6,45.0,39.95401
6,45.019999999999996,39.95401
6,45.0,39.95401
6,45.019999999999996,39.95401
6,45.0,39.95401
6,45.019999999999996,39.95401
6,45.0,39.95401
6,45.019999999999996,39.95401
6,45.0,39.95401
6,45.019999999999996,39.95401
6,45.0,39.95401
6,45.019999999999996,39.95401
6,45.0,39.95401
6,45.019999999999996,39.95401
6,45.0,39.95401
0,45.019999999999996,39.95438
0,45.019999999999996,39.95441
6,45.0,39.95441
5,45.019999999999996,39.95441
6,45.0,39.95441
6,45.019999999999996,39.95441
6,45.0,39.95441
6,45.019999999999996,39.95441
6,45.0,39.95441
6,45.019999999999996,39.95441
6,45.0,39.95441
6,45.019999999999996,39.95441
6,45.0,39.95441
6,45.019999999999996,39.95441
6,45.0,39.95441
6,45.019999999999996,39.95441
6,45.0,39.95441
6,45.019999999999996,39.95441
6,45.0,39.95441
6,45.019999999999996,39.95441
6,45.0,39.95441
6,45.019999999999996,39.95441
6,45.0,39.95441
6,45.019999999999996,39.95441
6,45.0,39.95441
0,45.019999999999996,39.95441
0,45.019999999999996,39.953472
6,45.0,39.95461
5,45.019999999999996,39.95461
6,45.0,39.95461
6,45.019999999999996,39.95461
6,45.0,39.95461
6,45.019999999999996,39.95461
6,45.0,39.95461
6,45.019999999999996,39.95461
6,45.0,39.95461
6,45.019999999999996,39.95461
6,45.0,39.95461
6,45.019999999999996,39.95461
6,45.0,39.95461
6,45.019999999999996,39.95461
6,45.0,39.95461
6,45.019999999999996,39.95461
6,45.0,39.95461
6,45.019999999999996,39.95461
6,45.0,39.95461
6,45.019999999999996,39.95461
6,45.0,39.95461
6,45.019999999999996,39.95461
6,45.0,39.95461
0,45.019999999999996,39.953472
0,45.019999999999996,39.95363
6,45.0,39.954502
5,45.019999999999996,39.954502
6,45.0,39.954502
6,45.019999999999996,39.954502
6,45.0,39.954502
6,45.019999999999996,39.954502
6,45.0,39.954502
6,45.019999999999996,39.954502
6,45.0,39.954502
6,45.019999999999996,39.954502
6,45.0,39.954502
6,45.019999999999996,39.954502
6,45.0,39.954502
6,45.019999999999996,39.954502
6,45.0,39.954502
6,45.019999999999996,39.954502
6,45.0,39.954502
6,45.019999999999996,39.954502
6,45.0,39.954502
6,45.019999999999996,39.954502
6,45.0,39.954502
6,45.019999999999996,39.954502
6,45.0,39.954502
0,45.019999999999996,39.95363
0,45.019999999999996,39.953793
6,45.0,39.954353
5,45.019999999999996,39.954353
6,45.0,39.954353
6,45.019999999999996,39.954353
6,45.0,39.954353
6,45.019999999999996,39.954353
6,45.0,39.954353
6,45.019999999999996,39.954353
6,45.0,39.954353
6,45.019999999999996,39.954353
6,45.0,39.954353
6,45.019999999999996,39.954353
6,45.0,39.954353
6,45.019999999999996,39.954353
6,45.0,39.954353
6,45.019999999999996,39.954353
6,45.0,39.954353
6,45.019999999999996,39.954353
6,45.0,39.954353
6,45.019999999999996,39.954353
6,45.0,39.954353
6,45.019999999999996,39.954353
6,45.0,39.954353
0,45.019999999999996,39.953793
0,45.019999999999996,39.95382
6,45.0,39.95446
5,45.019999999999996,39.95446
6,45.0,39.95446
6,45.019999999999996,39.95446
6,45.0,39.95446
6,45.019999999999996,39.95446
6,45.0,39.95446
6,45.019999999999996,39.95446
6,45.0,39.95446
6,45.019999999999996,39.95446
6,45.0,39.95446
6,45.019999999999996,39.95446
6,45.0,39.95446
6,45.019999999999996,39.95446
6,45.0,39.95446
6,45.019999999999996,39.95446
6,45.0,39.95446
6,45.019999999999996,39.95446
6,45.0,39.95446
6,45.019999999999996,39.95446
6,45.0,39.95446
6,45.019999999999996,39.95446
6,45.0,39.95446
0,45.019999999999996,39.95382
0,45.019999999999996,39.953568
6,45.0,39.954468
5,45.019999999999996,39.954468
6,45.0,39.954468
6,45.019999999999996,39.954468
6,45.0,39.954468
6,45.019999999999996,39.954468
6,45.0,39.954468
6,45.019999999999996,39.954468
6,45.0,39.954468
6,45.019999999999996,39.954468
6,45.0,39.954468
6,45.019999999999996,39.954468
6,45.0,39.954468
6,45.019999999999996,39.954468
6,45.0,39.954468
6,45.019999999999996,39.954468
6,45.0,39.954468
6,45.019999999999996,39.954468
6,45.0,39.954468
6,45.019999999999996,39.954468
6,45.0,39.954468
6,45.019999999999996,39.954468
6,45.0,39.954468
0,45.019999999999996,39.953568
0,45.019999999999996,39.95407
6,45.0,39.954548
5,45.019999999999996,39.954548
6,45.0,39.954548
6,45.019999999999996,39.954548
6,45.0,39.954548
6,45.019999999999996,39.954548
6,45.0,39.954548
6,45.019999999999996,39.954548
6,45.0,39.954548
6,45.019999999999996,39.954548
6,45.0,39.954548
6,45.019999999999996,39.954548
6,45.0,39.954548
6,45.019999999999996,39.954548
6,45.0,39.954548
6,45.019999999999996,39.954548
6,45.0,39.954548
6,45.019999999999996,39.954548
6,45.0,39.954548
6,45.019999999999996,39.954548
6,45.0,39.954548
6,45.019999999999996,39.954548
6,45.0,39.954548
0,45.019999999999996,39.95407
0,45.019999999999996,39.953926
6,45.0,39.954346
5,45.019999999999996,39.954346
6,45.0,39.954346
6,45.019999999999996,39.954346
6,45.0,39.954346
6,45.019999999999996,39.954346
6,45.0,39.954346
6,45.019999999999996,39.954346
6,45.0,39.954346
6,45.019999999999996,39.954346
6,45.0,39.954346
6,45.019999999999996,39.954346
6,45.0,39.954346
6,45.019999999999996,39.954346
6,45.0,39.954346
6,45.019999999999996,39.954346
6,45.0,39.954346
6,45.019999999999996,39.954346
6,45.0,39.954346
6,45.019999999999996,39.954346
6,45.0,39.954346
6,45.019999999999996,39.954346
6,45.0,39.954346
0,45.019999999999996,39.953926
0,45.019999999999996,39.95392
6,45.0,39.95437
5,45.019999999999996,39.95437
6,45.0,39.95437
6,45.019999999999996,39.95437
6,45.0,39.95437
6,45.019999999999996,39.95437
6,45.0,39.95437
6,45.019999999999996,39.95437
6,45.0,39.95437
6,45.019999999999996,39.95437
6,45.0,39.95437
6,45.019999999999996,39.95437
6,45.0,39.95437
6,45.019999999999996,39.95437
6,45.0,39.95437
6,45.019999999999996,39.95437
6,45.0,39.95437
6,45.019999999999996,39.95437
6,45.0,39.95437
6,45.019999999999996,39.95437
6,45.0,39.95437
6,45.019999999999996,39.95437
6,45.0,39.95437
0,45.019999999999996,39.95392
0,45.019999999999996,39.95375
6,45.0,39.954254
5,45.019999999999996,39.954254
6,45.0,39.954254
6,45.019999999999996,39.954254
6,45.0,39.954254
6,45.019999999999996,39.954254
6,45.0,39.954254
6,45.019999999999996,39.954254
6,45.0,39.954254
6,45.019999999999996,39.954254
6,45.0,39.954254
6,45.019999999999996,39.954254
6,45.0,39.954254
6,45.019999999999996,39.954254
6,45.0,39.954254
6,45.019999999999996,39.954254
6,45.0,39.954254
6,45.019999999999996,39.954254
6,45.0,39.954254
6,45.019999999999996,39.954254
6,45.0,39.954254
6,45.019999999999996,39.954254
6,45.0,39.954254
0,45.019999999999996,39.95375
0,45.019999999999996,39.953823
6,45.0,39.954388
5,45.019999999999996,39.954388
6,45.0,39.954388
6,45.019999999999996,39.954388
6,45.0,39.954388
6,45.019999999999996,39.954388
6,45.0,39.954388
6,45.019999999999996,39.954388
6,45.0,39.954388
6,45.019999999999996,39.954388
6,45.0,39.954388
6,45.019999999999996,39.954388
6,45.0,39.954388
6,45.019999999999996,39.954388
6,45.0,39.954388
6,45.019999999999996,39.954388
6,45.0,39.954388
6,45.019999999999996,39.954388
6,45.0,39.954388
6,45.019999999999996,39.954388
6,45.0,39.954388
6,45.019999999999996,39.954388
6,45.0,39.954388
0,45.019999999999996,39.953823
0,45.019999999999996,39.953716
6,45.0,39.95432
5,45.019999999999996,39.95432
6,45.0,39.95432
6,45.019999999999996,39.95432
6,45.0,39.95432
6,45.019999999999996,39.95432
6,45.0,39.95432
6,45.019999999999996,39.95432
6,45.0,39.95432
6,45.019999999999996,39.95432
6,45.0,39.95432
6,45.019999999999996,39.95432
6,45.0,39.95432
6,45.019999999999996,39.95432
6,45.0,39.95432
6,45.019999999999996,39.95432
6,45.0,39.95432
6,45.019999999999996,39.95432
6,45.0,39.95432
6,45.019999999999996,39.95432
6,45.0,39.95432
6,45.019999999999996,39.95432
6,45.0,39.95432
0,45.019999999999996,39.953716
